code	name	currentratio	quickratio	cashratio	c_name	currentratio_mean	quickratio_mean	cashratio_mean
002153	石基信息	4.480800151824951	4.07889986038208	218.5216064453125	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
002425	凯撒文化	1.4800000190734863	1.11899995803833	28.676300048828125	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
300676	华大基因	4.57390022277832	4.4344000816345215	111.91120147705078	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002529	海源机械	4.6539998054504395	2.9660000801086426	172.29420471191406	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
300166	东方国信	3.650700092315674	3.4430999755859375	39.55820083618164	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
600714	金瑞矿业	2.7764999866485596	2.444000005722046	219.1826934814453	有色金属	2.0638089522496976	1.4554716408697528	70.95576739311218
300386	飞天诚信	9.658699989318848	7.180300235748291	296.4464111328125	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300598	诚迈科技	7.303500175476074	7.21589994430542	378.5893859863281	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
000886	海南高速	4.14139986038208	2.8568999767303467	109.2876968383789	公路桥梁	1.9044222119781706	1.4440166652202606	106.21208869086371
300053	欧比特	2.72379994392395	2.071500062942505	56.02239990234375	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
002549	凯美特气	2.3671998977661133	2.259200096130371	64.29789733886719	环保行业	1.6469962972181815	1.3351777880280107	57.1617701848348
300434	金石东方	3.6424999237060547	3.0578999519348145	86.96309661865234	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
002226	江南化工	2.6136999130249023	2.4463000297546387	82.143798828125	化工行业	2.529101399274973	2.0832090725848724	84.44795861611
300315	掌趣科技	3.490799903869629	3.490799903869629	241.88800048828125	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
002254	泰和新材	3.9072999954223633	3.272200107574463	135.6417999267578	化纤行业	2.4102480149269105	1.5830879890918732	78.61266799926757
603266	天龙股份	4.264999866485596	3.4900999069213867	60.80329895019531	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300199	翰宇药业	6.789599895477295	6.314000129699707	298.64190673828125	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
300600	瑞特股份	4.135700225830078	3.27620005607605	221.07020568847656	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002746	仙坛股份	3.373800039291382	2.7316999435424805	127.1803970336914	农林牧渔	2.665835027396679	1.8362499850491683	67.9296720345815
300502	新易盛	4.381899833679199	2.586400032043457	96.85230255126953	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002860	星帅尔	4.093299865722656	3.509000062942505	77.38050079345703	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002634	棒杰股份	1.9115999937057495	1.621999979019165	127.65039825439453	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
002888	惠威科技	3.3096001148223877	1.9830000400543213	158.26370239257812	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002106	莱宝高科	4.655300140380859	4.011899948120117	281.7037048339844	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
002317	众生药业	3.1758999824523926	2.829200029373169	34.323699951171875	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002196	方正电机	2.3187999725341797	1.669700026512146	25.696399688720703	纺织机械	2.4541142668042863	1.9117285524095808	75.33121435982841
300247	乐金健康	2.4948999881744385	1.9479000568389893	76.5907974243164	医疗器械	3.0266387251115616	2.548390319751155	124.58334287520378
600090	同济堂	4.326700210571289	3.944200038909912	208.6927947998047	酿酒行业	3.4153064604728454	2.210783867105361	114.37511868630686
603444	吉比特	5.090199947357178	5.090199947357178	455.548095703125	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300576	容大感光	4.828499794006348	4.2332000732421875	129.7030029296875	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002857	三晖电气	5.118299961090088	4.503600120544434	269.0657043457031	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603989	艾华集团	4.183300018310547	3.5088000297546387	66.5282974243164	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300101	振芯科技	5.473800182342529	3.890399932861328	80.6051025390625	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
603369	今世缘	3.828700065612793	2.4960999488830566	93.47899627685547	酿酒行业	3.4153064604728454	2.210783867105361	114.37511868630686
300487	蓝晓科技	4.047699928283691	3.494800090789795	135.9871063232422	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603987	康德莱	2.7950000762939453	2.0713000297546387	125.66999816894531	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002414	高德红外	3.822200059890747	2.3945000171661377	65.22229766845703	仪器仪表	3.7520375214517117	2.9810124964763722	121.28594740231831
002181	粤传媒	3.1617000102996826	3.0517001152038574	49.104698181152344	传媒娱乐	2.957087185138311	2.683812839862628	147.82979896741037
300366	创意信息	3.2039999961853027	2.6679000854492188	121.868896484375	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300375	鹏翎股份	4.741099834442139	3.532099962234497	152.29660034179688	汽车制造	2.3937068955571044	2.0345823630398394	109.02280992620132
603601	再升科技	3.809299945831299	3.592400074005127	165.19200134277344	玻璃行业	1.5742842131539394	1.2736473820711438	47.72536900168971
002726	龙大肉食	3.9367001056671143	2.914599895477295	220.456298828125	食品行业	2.9659962863833815	2.350512972032582	140.59777213467493
002698	博实股份	5.2281999588012695	3.9442999362945557	24.785499572753906	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
300204	舒泰神	4.70550012588501	4.618899822235107	114.3906021118164	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002003	伟星股份	2.5524001121520996	1.7803000211715698	67.75070190429688	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
002550	千红制药	3.9042999744415283	3.5592000484466553	89.69889831542969	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002868	绿康生化	1.773800015449524	1.2663999795913696	26.629499435424805	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300604	长川科技	4.974800109863281	3.9463999271392822	116.99690246582031	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300177	中海达	4.088900089263916	3.5283000469207764	64.6532974243164	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
603085	天成自控	3.602799892425537	3.106300115585327	122.8916015625	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603311	金海环境	4.005099773406982	3.355799913406372	127.4760971069336	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603678	火炬电子	4.207300186157227	3.4946000576019287	72.44969940185547	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
002780	三夫户外	5.089600086212158	3.0085999965667725	202.40829467773438	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300045	华力创通	3.998199939727783	3.347399950027466	68.4574966430664	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300289	利德曼	3.281899929046631	2.979300022125244	82.78240203857422	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
600216	浙江医药	2.596100091934204	1.8523999452590942	78.60320281982422	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
603090	宏盛股份	3.4439001083374023	2.9623000621795654	113.61190032958984	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603131	上海沪工	4.427999973297119	3.714200019836426	299.71051025390625	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603078	江化微	6.4745001792907715	6.312900066375732	453.9800109863281	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300555	路通视信	4.616399765014648	4.170000076293945	28.205900192260742	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002719	麦趣尔	2.915800094604492	2.7293999195098877	107.31169891357422	食品行业	2.9659962863833815	2.350512972032582	140.59777213467493
600513	联环药业	4.401599884033203	3.9742000102996826	232.9741973876953	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002494	华斯股份	9.041999816894531	5.01200008392334	317.2431945800781	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
300292	吴通控股	1.6446000337600708	1.3919999599456787	34.957000732421875	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
603167	渤海轮渡	1.9924999475479126	1.863800048828125	112.01399993896484	交通运输	1.5517024352419666	1.323282922004781	70.90286702935289
600488	天药股份	8.336700439453125	5.025400161743164	232.93260192871094	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
600776	东方通信	4.078000068664551	2.90120005607605	78.470703125	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300586	美联新材	4.087299823760986	2.827500104904175	89.71549987792969	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300112	万讯自控	2.7088000774383545	2.1319000720977783	83.06289672851562	仪器仪表	3.7520375214517117	2.9810124964763722	121.28594740231831
002521	齐峰新材	3.5137999057769775	2.6612000465393066	46.36470031738281	造纸行业	1.9475499826172988	1.5517958458513021	61.61732106407484
002791	坚朗五金	4.136300086975098	3.0608999729156494	165.14520263671875	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
000032	深桑达A	3.986599922180176	3.2316999435424805	183.73129272460938	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
603015	弘讯科技	4.0879998207092285	3.3073999881744385	110.8219985961914	电器行业	2.7791363802823152	2.2122418186881325	73.3054815118963
000547	航天发展	4.641499996185303	3.9656999111175537	232.82220458984375	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
002444	巨星科技	3.4769999980926514	3.125200033187866	208.5540008544922	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
002057	中钢天源	4.67080020904541	3.8740999698638916	93.15850067138672	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
300650	太龙照明	3.2950000762939453	2.318700075149536	46.7234992980957	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002382	蓝帆医疗	2.818000078201294	2.1751999855041504	94.60780334472656	医疗器械	3.0266387251115616	2.548390319751155	124.58334287520378
300316	晶盛机电	4.215799808502197	3.6654000282287598	133.11929321289062	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
600135	乐凯胶片	3.796999931335449	3.061800003051758	104.77780151367188	化工行业	2.529101399274973	2.0832090725848724	84.44795861611
600857	宁波中百	2.93149995803833	2.4735000133514404	30.503700256347656	商业百货	1.8679153900388832	1.4780703186579458	77.51979636098002
300390	天华超净	2.2839999198913574	1.7024999856948853	49.18659973144531	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300404	博济医药	3.342400074005127	2.5058999061584473	147.17909240722656	医疗器械	3.0266387251115616	2.548390319751155	124.58334287520378
002840	华统股份	2.4665000438690186	1.8099000453948975	82.83570098876953	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300479	神思电子	4.376500129699707	3.34060001373291	170.9936981201172	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603919	金徽酒	2.138400077819824	1.2522000074386597	106.63800048828125	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002838	道恩股份	4.756400108337402	3.742300033569336	184.39410400390625	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300580	贝斯特	3.4003000259399414	2.7430999279022217	28.230300903320312	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603517	绝味食品	3.4128000736236572	2.8376998901367188	259.8240051269531	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002753	永东股份	3.530100107192993	2.803800106048584	13.83080005645752	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300466	赛摩电气	2.5594000816345215	2.0429000854492188	14.817500114440918	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002677	浙江美大	3.7939000129699707	3.5427000522613525	148.58990478515625	家电行业	1.8584212173115124	1.4878424297679553	58.590551578637324
000799	酒鬼酒	3.6150999069213867	1.8480000495910645	50.70220184326172	酿酒行业	3.4153064604728454	2.210783867105361	114.37511868630686
002158	汉钟精机	4.100900173187256	3.662400007247925	187.04119873046875	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
002107	沃华医药	3.9470999240875244	3.396899938583374	217.36090087890625	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
600299	安迪苏	4.635700225830078	4.000999927520752	306.91290283203125	化工行业	2.529101399274973	2.0832090725848724	84.44795861611
603029	天鹅股份	4.792699813842773	3.862799882888794	162.48789978027344	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300510	金冠电气	3.9935998916625977	3.585200071334839	118.44670104980469	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002270	华明装备	4.218599796295166	3.263400077819824	90.42230224609375	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
300500	启迪设计	3.6280999183654785	3.6280999183654785	240.62570190429688	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603665	康隆达	3.548099994659424	2.7321999073028564	158.11099243164062	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002199	东晶电子	4.112400054931641	3.145900011062622	182.2476043701172	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
000423	东阿阿胶	4.119900226593018	2.3345000743865967	76.03919982910156	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
603429	集友股份	5.015900135040283	4.531899929046631	182.32699584960938	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002315	焦点科技	4.57450008392334	4.557300090789795	137.0312957763672	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
002151	北斗星通	3.2862000465393066	2.802500009536743	84.5864028930664	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
600620	天宸股份	9.914299964904785	9.185799598693848	798.146728515625	综合行业	3.3215275992607247	2.8374551257182814	180.408427304235
002104	恒宝股份	3.8808000087738037	3.1421000957489014	96.52210235595703	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
002818	富森美	1.2674000263214111	1.2674000263214111	125.49369812011719	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603558	健盛集团	3.001300096511841	2.2960000038146973	129.46409606933594	纺织行业	2.522343627153299	2.00995640647717	92.99098734977918
000795	英洛华	3.6803998947143555	2.9797000885009766	175.3780059814453	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603986	兆易创新	5.770299911499023	4.15910005569458	342.9541931152344	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
000780	平庄能源	3.3210999965667725	3.2576000690460205	189.91920471191406	煤炭行业	1.829551324248314	1.524159457635235	62.175013065338135
002574	明牌珠宝	3.3301000595092773	1.2599999904632568	41.897300720214844	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
300423	鲁亿通	3.6735999584198	3.571700096130371	103.95279693603516	电力行业	1.1854661006038472	1.0848542514999033	59.70712847830885
600640	号百控股	3.9928998947143555	3.972899913787842	228.63670349121094	酒店旅游	2.1070606193759223	1.8449272788835294	109.0671830032811
300012	华测检测	2.962100028991699	2.955199956893921	129.9759063720703	仪器仪表	3.7520375214517117	2.9810124964763722	121.28594740231831
300065	海兰信	4.097799777984619	3.397200107574463	129.8170928955078	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300503	昊志机电	5.444399833679199	3.6710000038146973	86.1449966430664	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
601996	丰林集团	5.861199855804443	4.016499996185303	262.2276916503906	农林牧渔	2.665835027396679	1.8362499850491683	67.9296720345815
300396	迪瑞医疗	2.8536999225616455	2.11080002784729	82.44429779052734	医疗器械	3.0266387251115616	2.548390319751155	124.58334287520378
300245	天玑科技	2.7999000549316406	2.5801000595092773	141.36599731445312	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
600851	海欣股份	2.353300094604492	1.9053000211715698	121.38279724121094	纺织行业	2.522343627153299	2.00995640647717	92.99098734977918
603818	曲美家居	3.5160000324249268	2.9056999683380127	91.15599822998047	家具行业	1.8971124775707722	1.5012874864041805	64.276437997818
600137	浪莎股份	3.867799997329712	3.182300090789795	60.97309875488281	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
002353	杰瑞股份	4.847599983215332	3.6282999515533447	93.46710205078125	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
601890	亚星锚链	7.4166998863220215	6.225399971008301	335.8970947265625	船舶制造	2.1340571556772505	1.5209999978542328	79.26899930409023
300436	广生堂	3.7225000858306885	3.5905001163482666	335.43450927734375	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
603798	康普顿	3.4684998989105225	3.091900110244751	238.01229858398438	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
600382	广东明珠	4.827400207519531	4.815999984741211	88.13600158691406	物资外贸	1.493720006942749	1.2387099996209145	46.65907444953918
300617	安靠智电	4.302800178527832	3.8078999519348145	256.69580078125	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002231	奥维通信	4.887499809265137	3.5632998943328857	57.1421012878418	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300345	红宇新材	2.8317999839782715	2.148699998855591	53.060699462890625	钢铁行业	1.1896117618855309	0.8320764723215618	32.99517436588512
600088	中视传媒	3.319999933242798	3.0088000297546387	166.61599731445312	传媒娱乐	2.957087185138311	2.683812839862628	147.82979896741037
600366	宁波韵升	3.2253000736236572	2.567699909210205	74.79450225830078	仪器仪表	3.7520375214517117	2.9810124964763722	121.28594740231831
002169	智光电气	3.3013999462127686	2.9121999740600586	34.957801818847656	发电设备	2.370688527333932	1.8927229525613003	56.12555560127633
002327	富安娜	3.0143001079559326	1.9421000480651855	64.57550048828125	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
600084	中葡股份	12.276100158691406	6.29640007019043	443.69549560546875	酿酒行业	3.4153064604728454	2.210783867105361	114.37511868630686
002150	通润装备	3.9421000480651855	3.4161999225616455	173.85629272460938	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
300307	慈星股份	4.753699779510498	3.8824000358581543	73.25050354003906	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
002687	乔治白	2.6277999877929688	1.791200041770935	86.72149658203125	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
300170	汉得信息	3.9375998973846436	3.9358999729156494	90.4009017944336	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
601958	金钼股份	4.387800216674805	3.687700033187866	259.7726135253906	有色金属	2.0638089522496976	1.4554716408697528	70.95576739311218
002836	新宏泽	2.7934999465942383	2.5827999114990234	93.02079772949219	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
000888	峨眉山A	2.721400022506714	2.529900074005127	212.7917938232422	酒店旅游	2.1070606193759223	1.8449272788835294	109.0671830032811
300682	朗新科技	5.096099853515625	4.4375	126.96769714355469	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300310	宜通世纪	3.10260009765625	2.538300037384033	125.83519744873047	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
603066	音飞储存	4.403900146484375	3.6419999599456787	61.15129852294922	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603898	好莱客	2.496799945831299	2.333699941635132	62.28519821166992	家具行业	1.8971124775707722	1.5012874864041805	64.276437997818
300074	华平股份	2.7439000606536865	2.2207999229431152	103.68820190429688	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
603716	塞力斯	4.433499813079834	3.9112000465393066	133.65609741210938	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
600583	海油工程	2.427000045776367	2.1196000576019287	118.79080200195312	石油行业	3.071085738284247	2.707295222651391	167.8621248063587
300611	美力科技	3.759200096130371	3.2432000637054443	192.9221954345703	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300581	晨曦航空	4.517399787902832	3.5827999114990234	196.83900451660156	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
600650	锦江投资	1.698199987411499	1.5326000452041626	118.65550231933594	交通运输	1.5517024352419666	1.323282922004781	70.90286702935289
300155	安居宝	3.8736000061035156	2.9226999282836914	178.5941925048828	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
000976	华铁股份	1.7519999742507935	1.329200029373169	32.091400146484375	化纤行业	2.4102480149269105	1.5830879890918732	78.61266799926757
300098	高新兴	2.900099992752075	2.4921998977661133	116.33979797363281	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
000766	通化金马	2.424299955368042	1.6122000217437744	41.53580093383789	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002825	纳尔股份	3.599299907684326	3.1637001037597656	213.48280334472656	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300573	兴齐眼药	1.8561999797821045	1.3913999795913696	37.86759948730469	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300420	五洋停车	2.827500104904175	2.2448999881744385	34.00310134887695	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
002227	奥特迅	3.8682000637054443	2.3919999599456787	66.8759994506836	发电设备	2.370688527333932	1.8927229525613003	56.12555560127633
002735	王子新材	4.442200183868408	3.891700029373169	125.606201171875	塑料制品	2.7752874745056033	2.301096891053021	87.33712854981422
300475	聚隆科技	4.853700160980225	4.695199966430664	157.6280059814453	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
603556	海兴电力	5.520199775695801	5.023200035095215	209.76919555664062	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300034	钢研高纳	4.588900089263916	3.05649995803833	36.692901611328125	有色金属	2.0638089522496976	1.4554716408697528	70.95576739311218
300347	泰格医药	2.726099967956543	2.7260000705718994	111.24810028076172	医疗器械	3.0266387251115616	2.548390319751155	124.58334287520378
603001	奥康国际	4.910099983215332	3.6828999519348145	93.67949676513672	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
002191	劲嘉股份	1.6490000486373901	1.257200002670288	42.16510009765625	印刷包装	2.3713300228118896	2.0642850145697595	68.49968466758727
300294	博雅生物	4.904300212860107	3.6356000900268555	248.56900024414062	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002732	燕塘乳业	1.7419999837875366	1.2590999603271484	72.36360168457031	食品行业	2.9659962863833815	2.350512972032582	140.59777213467493
002330	得利斯	1.688599944114685	1.2352999448776245	16.569499969482422	食品行业	2.9659962863833815	2.350512972032582	140.59777213467493
300338	开元股份	1.5870000123977661	1.3384000062942505	39.7682991027832	仪器仪表	3.7520375214517117	2.9810124964763722	121.28594740231831
300557	理工光科	5.00600004196167	4.442999839782715	241.74819946289062	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
600233	圆通速递	2.7276999950408936	2.7109999656677246	97.7666015625	服装鞋类	2.5800673353428745	1.7094898083988501	72.06705722030328
002642	荣之联	3.2476999759674072	2.5137999057769775	26.462499618530273	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300605	恒锋信息	4.553400039672852	2.4086999893188477	147.8948974609375	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300224	正海磁材	3.873300075531006	3.327899932861328	137.21359252929688	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
300505	川金诺	5.078499794006348	2.778700113296509	159.41250610351562	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002718	友邦吊顶	2.4600000381469727	2.2939999103546143	90.18190002441406	家具行业	1.8971124775707722	1.5012874864041805	64.276437997818
002043	兔宝宝	3.238100051879883	2.5155999660491943	64.09449768066406	建筑建材	1.7080761458386073	1.2502590891989795	36.57006589391015
300528	幸福蓝海	3.4595999717712402	3.110100030899048	131.42869567871094	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300233	金城医药	1.92330002784729	1.6862000226974487	88.63240051269531	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
300597	吉大通信	4.566199779510498	3.8222999572753906	198.13900756835938	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
002661	克明面业	3.325500011444092	2.918800115585327	49.674198150634766	食品行业	2.9659962863833815	2.350512972032582	140.59777213467493
002117	东港股份	2.8629000186920166	2.7147998809814453	40.370601654052734	印刷包装	2.3713300228118896	2.0642850145697595	68.49968466758727
000985	大庆华科	2.5160000324249268	1.9357000589370728	192.71749877929688	化工行业	2.529101399274973	2.0832090725848724	84.44795861611
600602	云赛智联	3.161799907684326	2.641900062561035	144.00100708007812	电子器件	3.2843177007371875	2.7697102116281482	96.40055774993637
002631	德尔未来	2.2156999111175537	1.4494999647140503	84.3230972290039	家具行业	1.8971124775707722	1.5012874864041805	64.276437997818
002657	中科金财	4.311999797821045	3.6384999752044678	161.64129638671875	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
300452	山河药辅	4.406199932098389	4.11460018157959	152.76400756835938	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300368	汇金股份	3.0413999557495117	2.486299991607666	87.72869873046875	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
300280	南通锻压	2.9077000617980957	1.9312000274658203	134.6165008544922	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
000088	盐田港	4.64739990234375	4.647299766540527	432.0972900390625	交通运输	1.5517024352419666	1.323282922004781	70.90286702935289
603098	森特股份	3.9988999366760254	2.3540000915527344	43.6775016784668	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
600197	伊力特	4.028500080108643	2.792799949645996	233.56930541992188	酿酒行业	3.4153064604728454	2.210783867105361	114.37511868630686
601000	唐山港	1.7688000202178955	1.7309999465942383	107.54129791259766	交通运输	1.5517024352419666	1.323282922004781	70.90286702935289
000726	鲁泰A	1.9591000080108643	0.7170000076293945	38.37369918823242	纺织行业	2.522343627153299	2.00995640647717	92.99098734977918
300638	广和通	4.787799835205078	4.4145002365112305	283.32330322265625	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
000004	国农科技	3.5146000385284424	3.217600107192993	271.36199951171875	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
000637	茂化实华	3.445499897003174	2.671799898147583	75.92720031738281	石油行业	3.071085738284247	2.707295222651391	167.8621248063587
600302	标准股份	3.9512999057769775	2.6143999099731445	76.6948013305664	纺织机械	2.4541142668042863	1.9117285524095808	75.33121435982841
002088	鲁阳节能	2.80430006980896	2.2964999675750732	57.485801696777344	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300427	红相股份	4.241600036621094	3.8808999061584473	247.55499267578125	机械行业	2.576087673382806	1.9909660143071208	65.21263996720901
002152	广电运通	3.5239999294281006	2.6774001121520996	120.7802963256836	电子信息	3.3112987365131663	2.8753766932729947	131.68440696546588
000919	金陵药业	3.1115000247955322	2.5020999908447266	85.69889831542969	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
002602	世纪华通	1.8499000072479248	1.4829000234603882	50.76499938964844	汽车制造	2.3937068955571044	2.0345823630398394	109.02280992620132
002757	南兴装备	2.7648000717163086	1.7424999475479126	62.417999267578125	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
600436	片仔癀	3.4384000301361084	2.2929000854492188	168.11920166015625	生物制药	3.4337355237650242	2.8237473826463284	127.16375156609635
603165	荣晟环保	2.5522000789642334	2.346400022506714	37.634300231933594	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
300562	乐心医疗	3.483099937438965	2.8408000469207764	198.9185028076172	其它行业	4.188343345345432	3.5343616801420694	162.50591042605976
601208	东材科技	2.623300075531006	1.9565999507904053	40.847599029541016	化工行业	2.529101399274973	2.0832090725848724	84.44795861611
000990	诚志股份	1.7122000455856323	1.5463000535964966	101.3093032836914	化工行业	2.529101399274973	2.0832090725848724	84.44795861611
600637	东方明珠	2.981300115585327	2.7572999000549316	146.96510314941406	传媒娱乐	2.957087185138311	2.683812839862628	147.82979896741037
300164	通源石油	4.792200088500977	3.8222999572753906	65.91950225830078	石油行业	3.071085738284247	2.707295222651391	167.8621248063587
