code	name	currentratio	quickratio	cashratio	
002468	申通快递	2.8570001125335693	2.8452999591827393	186.8011016845703	
000156	华数传媒	3.411799907684326	3.386399984359741	278.6394958496094	
300319	麦捷科技	2.7348999977111816	1.7244999408721924	121.48269653320312	
600305	恒顺醋业	1.344099998474121	0.7595000267028809	27.385000228881836	
002555	三七互娱	1.6787999868392944	1.6216000318527222	67.25170135498047	
002847	盐津铺子	2.290600061416626	1.819100022315979	148.83250427246094	
601595	上海电影	2.8838000297546387	2.8633999824523926	177.96730041503906	
002816	和科达	3.353600025177002	2.5095999240875244	79.67479705810547	
300339	润和软件	1.4854999780654907	1.4524999856948853	24.638999938964844	
300651	金陵体育	1.8167999982833862	1.104599952697754	7.354300022125244	
603960	克来机电	3.390899896621704	2.5690999031066895	170.38900756835938	
002331	皖通科技	2.7446000576019287	2.2230000495910645	134.1884002685547	
600718	东软集团	2.490299940109253	1.8243999481201172	76.17379760742188	
002472	双环传动	2.2181999683380127	1.476699948310852	17.715099334716797	
002476	宝莫股份	3.087100028991699	2.540600061416626	96.3115005493164	
000665	湖北广电	0.43459999561309814	0.4235000014305115	16.41390037536621	
300255	常山药业	3.698899984359741	1.9315999746322632	127.17400360107422	
002396	星网锐捷	2.785399913787842	1.9290000200271606	83.10310363769531	
600012	皖通高速	3.160399913787842	3.1542999744415283	255.02890014648438	
600493	凤竹纺织	1.6395000219345093	1.0364999771118164	46.75130081176758	
300202	聚龙股份	10.171099662780762	9.075599670410156	410.0177001953125	
600130	波导股份	2.7035999298095703	1.9256999492645264	68.7844009399414	
300539	横河模具	1.6140999794006348	0.9365000128746033	21.68939971923828	
603788	宁波高发	3.007499933242798	2.623800039291382	70.51139831542969	
300577	开润股份	3.198899984359741	2.7636001110076904	111.80059814453125	
002296	辉煌科技	3.9693000316619873	3.492799997329712	197.04739379882812	
000786	北新建材	1.8116999864578247	1.2704999446868896	37.832000732421875	
300400	劲拓股份	3.3155999183654785	2.5360000133514404	155.79200744628906	
603777	来伊份	2.5413999557495117	2.2904999256134033	137.61880493164062	
603639	海利尔	3.023200035095215	2.5546000003814697	174.85459899902344	
000793	华闻传媒	2.3155999183654785	2.151700019836426	125.30979919433594	
603908	牧高笛	3.3206000328063965	2.1257998943328857	171.12240600585938	
002467	二六三	1.764799952507019	1.756100058555603	134.4196014404297	
603817	海峡环保	0.9502000212669373	0.9358999729156494	65.8646011352539	
